"sku","storeid","cost","retail","sksinfo.zero"
"5411916","2203","25.96","69.00",0
"7650975","509","3.50","12.00",0
"3598445","4202","14.00","20.00",0
"6714660","3603","5.64","9.99",0
"9898892","3303","16.50","39.00",0
"4197607","4202","22.55","37.52",0
"7848218","8503","65.20","100.00",0
"4869691","4903","9.25","24.00",0
"9619747","1104","16.56","36.00",0
"3542616","5504","10.50","9.99",0
"6289905","3702","39.77","99.00",0
"5097048","5204","17.90","11.00",0
"7228798","6403","19.80","33.00",0
"6211915","6704","17.03","49.00",0
"9608090","2109","33.60","85.50",0
"5620159","2303","19.00","48.00",0
"2270569","7003","8.00","28.00",0
"5058509","8603","18.21","29.99",0
"8868010","2409","19.68","25.00",0
"4428480","3302","6.00","14.00",0
"7470265","7307","6.50","18.00",0
"3988411","2102","15.75","13.50",0
"5930635","4007","16.00","42.00",0
"1769576","8407","16.28","44.00",0
"7610050","4802","17.04","49.00",0
"628400","5302","36.00","24.50",0
"4208924","1403","69.65","29.99",0
"8872353","1302","29.75","59.50",0
"3018767","6703","88.50","59.50",0
"1680370","8607","115.00","250.00",0
"4099987","703","12.90","21.50",0
"721021","1509","14.09","42.00",0
"8299294","902","34.75","69.50",0
"4898752","5304","5.75","5.00",0
"2710333","209","4.32","10.00",0
"2700308","6304","23.00","58.00",0
"2566389","707","140.00","81.25",0
"3330773","5402","16.00","35.00",0
"3476432","7604","13.65","16.25",0
"568347","1202","24.00","6.99",0
"7160085","2707","13.15","28.00",0
"6333173","5802","8.10","18.00",0
"6809585","2607","149.50","299.00",0
"2449980","8209","30.00","19.75",1
"4430204","2303","15.50","34.00",0
"3268851","2607","18.00","30.00",0
"4618169","4209","20.64","20.00",0
"4358787","4404","65.00","139.00",0
"8613719","1909","7.25","4.75",0
"4408067","1307","13.28","19.76",0
"6371716","9304","1.75","6.00",0
"5080688","2307","8.53","24.00",0
"2230003","9303","21.14","50.00",0
"7686390","4603","39.75","39.75",0
"8081674","709","14.63","32.50",0
"7909966","6902","14.80","10.00",0
"6607423","6104","27.25","29.75",0
"4499587","6209","13.50","17.00",0
"8371017","2004","20.93","65.00",0
"8968610","2804","19.92","25.00",0
"2917583","5803","12.50","19.00",0
"2430283","8802","17.50","30.00",0
"5399334","809","75.00","200.00",0
"1049220","8402","9.00","4.50",0
"2801918","2504","24.28","69.00",0
"9920021","9503","6.00","5.99",0
"5279518","1509","5.40","15.00",0
"4504095","2704","20.00","12.49",1
"788060","8402","8.00","5.00",0
"5010990","3604","5.90","19.00",0
"5771720","4504","48.75","97.50",0
"4777310","3609","10.00","17.50",0
"1250005","1602","51.68","138.00",0
"1238721","9409","17.00","24.50",1
"148457","4703","8.75","16.00",0
"6492078","4707","19.95","29.00",0
"5209477","8607","17.25","39.00",0
"7051211","1807","60.24","216.00",0
"2690172","3004","30.60","68.00",0
"6291924","3004","18.21","39.00",0
"7031514","5403","14.00","42.00",0
"4471726","5304","4.18","12.00",0
"6337839","2007","22.77","45.00",0
"6571916","4904","18.21","39.00",0
"8710896","3702","11.04","34.00",0
"4288703","1607","60.27","74.50",0
"6380123","1104","12.50","29.00",0
"2369690","3709","9.50","5.00",0
"9873745","3103","29.75","16.25",0
"6641479","6203","9.00","24.00",0
"1141441","6502","16.00","35.00",0
"5318347","4102","30.50","32.50",0
"1128718","5302","117.67","193.63",0
"8486269","8402","19.50","12.00",0
"999725","4504","46.80","104.00",0
"1107744","2707","155.00","395.00",0
"7998782","7402","59.00","99.99",0
"3167457","9202","14.00","19.99",0
"8890856","1007","14.90","45.00",0
"910878","203","14.00","35.00",0
"3283090","1007","2.16","6.00",0
"7599726","5904","2.00","6.00",0
"1748123","2604","14.10","23.50",0
"9459681","4407","9.00","20.00",0
"2671281","203","105.24","325.00",0
"4689114","402","16.08","12.50",0
"7130693","6904","22.09","59.00",0
"6660348","2102","30.00","74.00",0
"1207837","7204","32.00","49.99",1
"2968851","1602","19.75","19.75",0
"2967561","4907","33.50","39.75",0
"5973299","6004","8.40","14.00",0
"5871657","3103","1.95","7.00",0
"63785","6102","15.40","37.75",0
"7889356","7103","3.36","2.99",0
"1387553","2702","20.00","24.00",0
"6058870","6109","11.06","14.75",0
"2189447","8802","31.05","50.25",0
"197921","1207","15.00","9.75",0
"4936115","4202","20.65","14.75",0
"3527427","3003","26.00","29.50",1
"5089989","3602","16.50","9.75",0
"6784883","1904","17.00","9.75",0
"2039832","2203","16.02","45.00",0
"8918564","2804","9.46","12.50",0
"3844192","6904","159.00","350.00",0
"2541709","2609","34.75","69.50",0
"5426699","5903","14.23","10.00",0
"4737580","6102","33.25","16.62",0
"761712","1502","37.50","75.00",0
"7378023","5102","15.00","19.50",1
"2028341","7002","8.00","16.00",0
"1509605","9103","23.00","48.00",0
"7609501","6204","49.50","180.00",0
"9570015","1203","12.80","25.75",0
"6647566","1004","10.75","16.00",0
"6998192","1807","24.38","29.50",0
"4880137","9404","10.00","19.99",0
"8006504","1703","23.50","49.00",1
"8927354","5103","10.00","9.88",0
"2920073","6703","14.00","39.50",0
"7580654","2107","5.40","9.00",0
"18118","2102","19.19","24.00",0
"6639840","3207","8.40","14.00",0
"1819956","2503","7.00","19.99",0
"3720811","107","17.75","39.50",0
"5110440","3507","11.35","29.00",0
"9729986","3003","12.00","36.00",0
"3056927","1203","18.23","11.00",0
"5734599","6403","20.00","29.25",0
"4239687","8403","14.00","9.00",0
"3142415","9104","14.50","32.00",0
"8099752","3707","28.00","64.00",0
"2268851","4804","19.75","19.75",0
"7120761","4807","8.00","20.00",0
"308018","4109","8.73","4.50",0
"8631759","4903","10.40","39.50",0
"3599027","704","52.48","32.25",0
"5393539","2209","20.00","21.00",0
"7480330","7602","8.10","20.00",0
"8499830","1904","13.50","29.00",0
"4628023","807","31.60","19.75",0
"6421642","7107","11.75","30.00",0
"1378825","2904","7.50","19.75",0
"2210214","7707","34.75","69.50",0
"4820003","3107","4.00","14.00",0
"2069943","1104","9.96","34.00",0
"8692836","6102","17.50","20.00",0
"8560839","9303","17.15","55.00",0
"8741330","9704","23.30","65.00",0
"7698420","8402","28.50","39.00",0
"3240914","903","13.72","42.00",0
"8604309","7703","10.00","6.99",0
"2270466","502","10.96","36.00",0
"8191123","4902","11.75","25.00",0
"8368753","1203","27.50","14.75",1
"8267291","903","9.00","20.00",0
"6101026","3004","12.75","34.00",0
"9960939","7502","22.09","59.00",0
"6867393","9402","19.35","29.99",1
"3429937","2103","9.50","24.00",0
"8312176","6009","1.78","5.00",0
"6948968","2203","2.35","0.99",0
"7729913","2007","10.56","34.00",0
"7929913","6402","10.56","34.00",0
"786928","4207","18.23","19.99",0
"4367666","2907","13.00","8.50",0
"8514399","4604","7.50","18.00",0
"8068704","4402","52.50","35.00",0
"9108697","1202","35.67","59.63",0
"2044780","5604","19.65","42.00",0
"6154794","9304","2.10","1.50",0
"3330963","404","35.00","78.00",0
"4449685","8409","18.50","12.25",0
"6369262","6002","32.50","65.00",0
"1111721","4909","24.75","49.50",0
"7896630","3303","26.00","32.00",0
"5169820","1707","9.30","15.50",0
"8224720","8402","8.10","9.00",0
"4069541","2303","10.75","25.00",0
"3201443","2104","6.25","17.99",0
"8816759","2303","21.32","27.00",0
"8778163","2204","8.90","9.99",0
"4860839","1709","8.00","18.00",0
"4387410","7303","8.88","18.50",0
"2381264","6002","16.00","44.00",0
"851081","1507","16.00","35.00",0
"2286660","3509","10.83","8.50",0
"6798407","3307","18.76","15.00",0
"450637","3204","2.00","6.00",0
"2587565","4503","26.00","59.00",1
"2379242","9304","10.00","25.00",0
"1277703","9204","34.00","39.00",0
"5669247","8109","48.75","97.50",0
"3498975","6902","5.00","11.25",0
"4298483","707","18.75","12.00",0
"5853291","9503","16.50","29.00",0
"7190930","1909","3.50","9.99",0
"688588","3102","1.68","5.00",0
"7091149","1703","23.00","58.00",0
"7887241","7604","5.34","26.25",0
"2196861","3109","6.91","12.50",0
"5519827","7004","8.13","20.00",0
"8198679","4102","2.95","3.50",0
"8302176","1707","1.78","5.00",0
"5848010","4603","14.40","12.50",0
"491689","7107","0.00","0.00",0
"8798501","2503","15.50","49.00",0
"7881054","4209","7.80","13.00",0
"5404426","1104","14.00","17.50",0
"8090841","3607","22.09","59.00",0
"7997351","2402","22.09","14.75",0
"7651789","2602","4.19","12.00",0
"2517796","7404","40.00","44.50",1
"6819696","8504","468.00","1062.00",1
"4459826","3809","36.00","24.48",0
"6759116","2009","4.50","10.00",0
"1194762","2209","8.10","9.00",0
"2680729","4109","20.00","60.00",0
"8699267","4307","15.12","40.00",0
"7209531","4502","29.75","59.50",0
"9281718","904","19.75","39.50",0
"9869195","5604","1.80","2.99",0
"2079863","1407","16.50","34.00",0
"9988041","7007","39.60","49.50",0
"693281","5602","12.12","25.50",0
"7691064","304","59.16","148.00",0
"19864","409","14.00","42.00",0
"1587357","2402","6.90","29.62",0
"4561718","4007","37.50","75.00",0
"2239507","3003","2.15","1.50",0
"5270329","4107","8.50","20.00",0
"1210041","1307","11.50","34.00",0
"8118945","1502","11.60","16.75",0
"2440003","9709","116.60","258.00",0
"529374","3202","6.75","4.50",0
"1089880","8209","25.00","17.25",1
"4856365","1002","24.99","17.37",0
"250349","6202","7.10","14.00",0
"368011","3109","16.40","31.50",0
"9981097","7303","8.08","24.00",0
"7176366","4007","9.00","10.00",0
"8070145","7902","30.00","74.00",0
"720863","2202","23.15","34.99",0
"4979213","1402","9.50","7.25",0
"2730178","107","5.50","20.00",0
"1740911","6204","2.00","6.00",0
"3427349","3204","14.34","9.75",0
"4947035","4209","16.83","14.99",0
"2758752","7407","29.00","36.00",0
"3117773","2602","35.26","22.00",0
"7378399","6009","12.90","23.00",0
"9900204","8102","10.56","34.00",0
"1488183","7104","6.60","10.50",0
"8596297","909","9.05","10.00",0
"9589571","9604","20.93","56.00",0
"9238276","6202","18.00","14.75",0
"5890424","2603","9.90","5.50",0
"3237947","8702","17.15","24.50",0
"7263222","6109","14.25","21.37",0
"9814815","6302","23.60","14.75",0
"2418126","5303","14.75","9.99",0
"4582318","4309","2.10","1.50",0
"772991","1707","2.10","6.00",0
"7300852","8602","18.21","49.00",0
"3387437","4307","39.75","39.75",0
"5144155","5104","17.50","39.99",1
"2641579","4104","3.00","7.00",0
"4170804","7303","2.15","6.00",0
"7259518","1904","5.40","15.00",0
"2341001","1904","12.60","21.00",0
"2817588","7307","72.00","144.00",0
"8877707","2109","6.00","3.75",0
"9308459","4404","39.75","59.62",0
"1896920","4804","8.75","5.50",0
"4151375","107","15.93","35.00",0
"6801113","2107","52.25","110.00",0
"708421","5704","20.40","35.00",0
"8340781","6109","22.09","59.00",0
"7618723","5102","17.00","19.50",0
"9219507","302","21.00","32.16",0
"1599653","1009","15.50","34.50",0
"6601459","307","9.50","20.00",0
"8188182","8803","32.50","65.00",0
"9627235","6703","16.00","19.50",1
"5378288","6109","4.32","5.00",0
"4196835","1707","12.75","30.00",0
"3448078","3909","4.50","12.00",0
"987472","8709","9.46","12.50",0
"1778247","2007","17.85","21.25",0
"8688482","4802","39.75","39.75",0
"2917643","2109","8.98","18.00",0
"5788900","3309","14.10","23.50",0
"8288929","6404","50.00","49.50",0
"8502921","7202","0.79","0.75",0
"5617359","5704","18.21","19.99",0
"3989222","8803","24.00","60.00",0
"1291099","1202","7.50","20.00",0
"7786390","4803","32.50","16.25",0
"7414824","3309","31.00","64.00",0
"7363222","9503","5.25","5.25",0
"6567644","1009","6.40","8.00",0
"676689","4802","3.40","2.00",0
"5229985","609","6.40","16.00",0
"9050465","2502","15.77","45.00",0
"6871499","7603","14.40","34.00",0
"2898310","8602","9.00","4.50",0
"9679916","1402","4.40","12.00",0
"3079729","3004","10.50","8.50",0
"9717392","9103","15.20","38.00",0
"6161172","709","1.86","6.00",0
"6069866","1607","9.90","22.00",0
"6267437","4402","39.75","39.75",0
"2919484","2203","6.00","39.50",0
"6857605","609","19.13","28.00",0
"4629803","3709","6.01","28.00",0
"8928743","2607","11.55","18.42",0
"8651296","2704","12.00","29.00",0
"9998448","1609","0.00","0.00",0
"5686031","2603","15.00","8.00",0
"9328975","2104","21.50","54.00",0
"9247103","7307","12.60","21.00",0
"4489821","5403","8.50","39.50",0
"7057443","4004","29.75","59.50",0
"7297373","4803","40.00","44.50",0
"3689663","5404","29.00","69.00",1
"8594399","8102","7.50","18.00",0
"3413272","102","2.00","4.00",0
"8448476","6203","12.40","29.99",0
"3591049","904","9.25","24.00",0
"37426","3807","19.35","29.99",1
"5640085","2609","21.50","48.00",0
"377020","2807","17.90","11.50",0
"119299","3004","41.00","44.50",1
"6997464","909","15.20","17.50",0
"5764567","7503","12.95","14.99",0
"3418634","3704","26.10","44.50",0
"6068771","5602","11.00","14.50",0
"1080617","2602","16.50","59.50",0
"191211","6402","80.80","288.00",0
"5861721","4203","34.75","69.50",0
"679931","8802","55.60","139.00",0
"4169709","3402","11.40","29.00",0
"8830094","5104","5.00","18.00",0
"1018149","3309","8.25","13.99",0
"2011268","1403","2.05","7.00",0
"8254222","1103","28.00","39.99",0
"328743","2303","18.38","13.00",0
"1819751","7404","8.70","14.50",0
"9686841","2704","14.00","9.50",0
"5360552","2503","2.00","5.00",0
"3179652","4802","477.00","265.50",1
"4406320","3307","4.20","2.50",0
"9171348","4109","18.00","54.00",0
"560442","5802","0.00","0.00",0
"4248816","1607","72.50","89.50",0
"8040199","9204","43.50","89.99",0
"5521698","2504","36.00","85.00",0
"9341865","5503","11.70","19.50",0
"5992844","2102","32.00","16.25",1
"1376841","5303","22.50","39.99",0
"4914192","1207","159.00","350.00",0
"9876685","2303","16.00","4.99",0
"5026207","502","2.94","1.75",0
"9907170","2202","10.80","9.75",0
"9890918","5602","5.40","15.00",0
"1597998","4309","1.68","5.00",0
"2008332","2407","8.00","22.00",0
"7684286","3909","21.32","13.50",0
"777846","7907","39.00","42.50",1
"3189458","3304","27.50","57.00",0
"4939994","1509","22.43","69.00",0
"5826836","6204","22.14","14.00",0
"8057428","103","32.50","32.50",0
"4007630","4302","11.25","9.75",0
"1340099","802","6.50","14.99",0
"3587440","2109","34.75","34.75",0
"6310887","8703","14.67","42.00",0
"3279139","7702","23.50","14.00",0
"9751713","3307","15.00","30.00",0
"269682","3302","21.28","48.00",0
"2816632","7004","11.50","6.25",0
"3817484","5804","15.20","19.00",0
"5993771","3407","395.00","895.00",0
"5179901","1304","23.60","59.00",0
"9991702","3109","122.00","495.00",0
"2044365","7507","2.25","0.99",0
"7400229","6104","26.00","68.00",0
"993635","1702","0.00","0.00",0
"410197","3004","15.00","40.00",0
"2839234","3804","69.50","69.50",0
"5508948","6200","25.00","14.75",1
"8642211","7807","8.10","18.00",0
"188313","6202","7.65","10.00",0
"3050174","4207","7.50","4.50",0
"4152002","1607","12.00","32.00",0
"1150771","2203","8.80","22.00",0
"169182","1203","24.50","17.25",1
"5834002","3409","5.60","12.25",0
"2089385","1502","8.00","20.00",0
"4131259","7007","12.50","25.00",0
"5810257","3302","42.50","85.00",0
"2189954","7204","17.63","39.00",0
"4130803","8604","12.65","42.00",0
"3277427","1407","32.50","32.50",0
"5510528","1602","8.00","20.00",0
"7100480","2502","21.60","54.00",0
"168425","3707","12.50","8.00",0
"4488011","8604","11.10","18.50",0
"7731162","7603","37.00","88.00",0
"8451617","2207","8.98","22.00",0
"8768678","7304","7.50","9.00",0
"7610069","2202","11.84","34.00",0
"591144","3607","5.40","15.00",0
"4259133","1109","2.41","4.02",0
"5398211","9603","11.50","9.99",0
"5102348","3107","11.00","16.08",0
"8527779","7907","14.88","17.50",0
"7821124","4603","15.00","39.00",0
"2256074","2502","4.56","10.00",0
"9843134","7402","58.00","107.25",0
"190367","202","22.00","49.00",1
"4887611","9504","13.00","19.99",0
"6980536","2303","11.75","29.00",0
"2190079","507","12.45","42.00",0
"4107223","1607","15.93","29.00",0
"4777710","5202","100.86","62.00",0
"1790048","3502","15.50","29.99",0
"809057","6902","24.00","30.00",0
"9029195","309","1.65","6.00",0
"2611156","8109","0.00","11.99",0
"5660087","2504","14.80","36.00",0
"7937919","2204","30.00","29.50",0
"673114","5402","10.75","20.00",0
"4392063","6704","1.68","5.00",0
"7070963","6009","38.50","88.50",0
"7758482","6304","24.75","24.75",0
"8807548","8609","29.50","34.50",1
"6261287","7003","9.22","38.00",0
"6879879","3804","69.75","188.00",0
"4387532","504","27.50","34.50",1
"4343289","7303","9.31","20.00",0
"5848886","3909","23.37","29.50",0
"978929","6402","29.00","16.00",0
"5440807","4504","40.00","89.00",1
"7630023","703","20.66","59.00",0
"6679291","1602","34.00","18.75",1
"5808194","4003","2.80","2.50",0
"1010101","9304","7.05","15.00",0
"7376751","3403","8.75","7.00",0
"6020401","2109","83.50","199.00",0
"7368783","609","14.75","18.00",0
"1797605","5004","13.50","17.00",0
"2917354","4202","14.34","9.75",0
"4077102","2904","0.00","0.00",0
"7959576","2907","17.50","44.00",0
"5956169","9709","37.50","75.00",0
"4543732","6004","8.98","22.00",0
"5657932","2102","7.80","4.00",0
"828639","7102","10.29","15.00",0
"9258510","1103","9.75","10.00",0
"1514635","5604","7.25","14.99",0
"447343","3707","20.15","13.50",0
"6969819","4402","0.00","0.00",0
"404590","3009","6.00","7.00",0
"601021","8803","13.59","42.00",0
"4863802","2504","6.50","18.00",0
"8621617","4502","8.98","22.00",0
"1210568","8309","15.00","39.00",0
"4136618","2402","1.80","3.00",0
"2320199","2102","34.75","69.50",0
"3268666","7904","13.18","19.99",0
"5488010","509","14.63","20.00",0
"4031427","7103","10.25","32.00",0
"5238410","8702","10.00","5.00",0
"5588231","4202","10.29","15.00",0
"2487607","707","32.55","40.00",0
"6018344","5603","30.50","32.50",0
"6207849","5504","2.88","7.00",0
"5266366","3403","9.00","10.00",0
"1042539","5302","1.60","1.00",0
"3350739","2309","12.77","38.00",0
"6700797","5102","19.99","50.00",0
"6547460","202","16.00","10.00",0
"4968202","5303","7.00","4.99",0
"9139478","203","18.21","49.00",0
"8730896","507","11.04","34.00",0
"9258247","7707","12.35","19.99",0
"7459968","3209","8.50","29.99",0
"4952904","3507","14.10","23.50",0
"5037554","6604","9.50","19.00",0
"8859229","8407","18.40","20.00",0
"4319730","4302","9.60","26.00",0
"5579609","4104","7.70","22.00",0
"2038838","8709","9.24","11.00",0
"4730057","4307","9.00","32.00",0
"5030585","6904","22.48","60.00",0
"5949262","4307","13.75","27.50",0
"4457773","507","35.26","22.00",0
"3391727","3609","7.25","18.00",0
"1920191","409","11.50","29.00",0
"2638482","4607","36.00","79.00",1
"228330","5103","23.75","9.99",0
"9171916","6002","5.69","39.50",0
"14315","2409","15.75","17.50",0
"419001","5403","10.29","15.00",0
"8919056","4803","8.00","19.99",0
"3978849","8602","9.52","14.00",0
"6663034","402","10.80","24.00",0
"590027","2702","17.10","48.00",0
"1553710","2704","35.25","75.00",0
"5760189","3702","23.50","29.50",0
"1080651","2707","8.00","20.00",0
"1551869","8002","15.05","35.00",0
"149422","6302","13.72","42.00",0
"5680998","1502","11.70","19.50",0
"6548032","2707","38.43","65.00",0
"7626618","1709","1.65","3.00",0
"4109391","3507","8.57","32.00",0
"6591138","2607","12.83","27.00",0
"3023552","6704","5.40","15.00",0
"1228352","104","11.10","18.50",0
"3694546","8302","2.88","7.00",0
"7609987","7907","40.50","87.00",0
"4951257","2402","4.65","12.00",0
"8728667","1302","24.00","9.99",1
"9946149","1009","11.00","26.00",0
"9991191","8607","20.00","15.00",0
"2599103","2909","2.40","4.00",0
"3673937","503","22.50","69.00",1
